,Account,Post,Tag,Likes,Comments
109,elisabethtrision,Happy New Year 2016!  #Fireworks #NewYear #Countdown #2016 #HappyNewYear2016 #MarinaBaySands #Singapore,"['fireworks', 'newyear', 'countdown', '2016', 'happynewyear2016', 'marinabaysands', 'singapore']",34,[]
110,elisabethtrision,"Don't you know that You are their world. Once you dump them. You end their lives. Be a reponsible owner..
..
Tidak tahukah anda bahwa anda adalah dunianya. Ketika anda membuang mereka. Anda sudah mengakhiri hidupnya. Jadilah pemilik hewan yang bertanggung jawab.
..
#jakartaanimalaidnetwork #Animalwelfare #dogsarenotfood #adoptdontshop #adopsijanganbeli","['jakartaanimalaidnetwork', 'animalwelfare', 'dogsarenotfood', 'adoptdontshop', 'adopsijanganbeli']",28,[]
111,elisabethtrision,jadi ratu sejagat semalam~ ,[],36,[]
112,elisabethtrision,awewe bekasi ,[],25,[]
113,elisabethtrision,In Love with you ,[],20,[]
114,elisabethtrision,"Hope Sharing Campaign for ALS' diseases #WITHICE bracelets.
.
.
.

#Happy28GDayParty","['withice', 'happy28gdayparty']",21,"['Kakkkkk, iniiii gmn ordernya?', 'Yaah waktu itu de PO per negara gituu @rdnfnta', ""Yahhh ka ibethhh. Aku pengen bgt padahal hiks :')""]"
115,elisabethtrision,It's been an amazing 4 years together with my ubung -since011011- and 3 years with my ibing -since010912-  thank you for being such an amazing pets in my life panjang umur ya kesayangan woof woof!,[],49,"['.\n.\n.\n.\n.\n#puppy #pets #dog #minipom #pom #pomerian #minipomerian #lovelypuppies #lovelypuppy #cutepuppy #cutepuppies #lovablepuppies #lovablepuppy #cuteminipom #cuteminipomerian #shihtzu #petlover #cuteshihtzu #happy #birthday #happybirthday #party #birthdayparty #dogsbirthdayparty #dogsbirthday #petsparty #petsbirthdayparty', 'Uhhhhh cubaneetttt ']"
116,elisabethtrision,,[],27,"['Hai cantekkkkkk :p', 'Hai barbieeeeeeee @arnasilitonga', 'Cantiknya kamera nya', '@dhitamaria kamu tau aja deh ']"
117,elisabethtrision,my name is PUPU! ,[],21,"['.\n.\n.\n.\n.\n#puppy #puppies #pet #pets #dog #dogs #toypuddle #toypuddles #lovelydog #cutedog #lovabledog #lovelypuppies #lovelypuppy #cutepuppy #cutepuppies #lovablepuppies #lovablepuppy #doglover #doglovers', 'LISSSSS MAUUUUU ASTAGAAAA LOCO BANGAAAT', 'Mau aku? @megajvh', '@elisabethtrision OGAH hahahahaa dapet drmn ni guguk lis?', 'Dari ito lo ga @megajvh ', '@elisabethtrision Ha? Ciyusan?']"
118,elisabethtrision,"since ""Sunday School"" ",[],26,"['Jarang bgt begini yes ', 'Jarang momen dan jarang akur juga kan @terlitasimangunsongg ', 'Bahahaa.... akurnya tar aja pas lg bnyk momen *piss ']"
119,elisabethtrision,Man! i still fall in love with him after 6 years! @skullhong12 ,[],22,"['.\n.\n.\n.\n.\n.\n#ftisland #iwill #leehongki #hongki #choijonghoon #jonghoon #leejaejin #jaejin #songseunghyun #seunghyun #choiminhwan #minhwan #korean #korea #koreanalbum #signedalbum #ftislandcd #signedcd #ftislandsigned #ftislandsignedcd #ftislandkoreanalbum #ftislandsignedalbum #koreanband #koreanartist #fnc #pray #sia #chandelier #cover', 'Aaaaaa kecintaan lu ama hongki mirip gue kerangga,udah 5 tahun.', 'Plis jangan mirip2in gue sama lo ya  @ottalingga', 'Super ! You can visit my link ']"
120,elisabethtrision,gini emang kalo ke korea yang di borong hanya kepikiran #ftisland ,['ftisland'],21,"['.\n.\n.\n.\n.\n#ftisland #iwill #leehongki #hongki #choijonghoon #jonghoon #leejaejin #jaejin #songseunghyun #seunghyun #choiminhwan #minhwan #korean #korea #koreanalbum #signedalbum #ftislandcd #signedcd #ftislandsigned #ftislandsignedcd #ftislandkoreanalbum #ftislandsignedalbum #koreanband #koreanartist #fnc #pray', 'Oleh oleh', 'Yang di semarang diem aja deh ya @dhitamaria', 'Gua bun oleh"" jgan lupa-_- @elisabethtrision', 'Yeeee di Surabaya sih wkwk oleh2 kirim ahh', 'Follback ka', 'Yang kemaren?  @ultras_maranatha', 'Kmren lupa password. Tapi ini udh yang asli kok akunnya. Bantu promot juga ya kaka ']"
121,elisabethtrision,,[],13,"['@elisabethtrision Kaka manohara oleh2 dong ', 'Setttt manohara wkwkwkwk @nurfadillazahra ', '@dhitamaria Iya kan mirip manohara ya kaaa @elisabethtrision ']"
122,elisabethtrision,"A friend is one that knows you as you are, understands where you have been, accepts what you have become, and still, gently allows you to grow. #friendship #bestfriend ","['friendship', 'bestfriend']",27,"['@elisabethtrision gak ngerti haha @destriaratna @indahhartani hahahahahaha', 'Translate ke bahasa kupang cha kalo gak ngerti @claudiamekee @elisabethtrision @indahhartani', '@destriaratna kata org kupang ""sonde tau"" hahahahaha @elisabethtrision @indahhartani', '@elisabethtrision @destriaratna @indahhartani ayokkk meet up']"
123,elisabethtrision,"Always support you, love #tattoo",['tattoo'],13,[]
124,elisabethtrision,#DanauToba ,['danautoba'],32,[]
125,elisabethtrision,,[],18,[]
126,elisabethtrision,"Thanks God, i'm blessed
.
.
.
.
.
#batikair #kualanamu #clouds #flywithbatik #batikjelajahnusantara #nofilterneeded #with #sonyxperia","['batikair', 'kualanamu', 'clouds', 'flywithbatik', 'batikjelajahnusantara', 'nofilterneeded', 'with', 'sonyxperia']",24,['Meranti merantiiii']
127,elisabethtrision,"My very-handsome-boy named WOLFY!!!!
.
.
.
.
.
#siberianhusky #siberian #husky #dog #doglover #redeyes #pet #pets #nofilter #nofilterneeded","['siberianhusky', 'siberian', 'husky', 'dog', 'doglover', 'redeyes', 'pet', 'pets', 'nofilter', 'nofilterneeded']",23,[]
128,elisabethtrision,#nofilter #Tablolong #Beach #Kupang #NTT #pantaitablolong,"['nofilter', 'tablolong', 'beach', 'kupang', 'ntt', 'pantaitablolong']",23,['']
129,elisabethtrision,Hello glitz ,[],35,[]
130,elisabethtrision,Got 6 The Mood with Hongki's sign!! I want other members sign too :( #ftisland #themood #leehongki #hongki,"['ftisland', 'themood', 'leehongki', 'hongki']",25,"['Wow! I want it!xx', 'Beli the mood tp semuanya dpt hongki gt? Mau dibeli boleh ngga? Hehe', 'hai chingu, kita jual album & merchandise kpop, banyak yang ready loh, cek ig kita yuk, gomawo & sorry for spamming ']"
131,elisabethtrision,missyouso,[],20,"['Haiii, cek ig kita yukk flatshoes,wedges dan heels murah under 100k;) berkualitassss(y)maaf spam']"
132,elisabethtrision,Thanks God they're arrived safely  #cnblue #bmjkt #airport #jakarta,"['cnblue', 'bmjkt', 'airport', 'jakarta']",26,"['Ka @elisabethtrision minta no hp dong. Aku mau minta tolong', '08989298027 @gracehutapea13']"
133,elisabethtrision,my dearest puppy!  #shihtzu #minipom #dog #puppy #pet,"['shihtzu', 'minipom', 'dog', 'puppy', 'pet']",21,"['@elisabethtrision unnie follback dong :)', 'Done @anggrianaputri ', 'Thanks @elisabethtrision ^^']"
134,elisabethtrision,I bought it all !!  #reblue #cnblue #limitededition #jonghyun #jungshin #yonghwa #minhyuk,"['reblue', 'cnblue', 'limitededition', 'jonghyun', 'jungshin', 'yonghwa', 'minhyuk']",21,"['gilak.. ini dibeli semua 4 4nya ... *mangap', 'Penasaran sama photocardnya ternyata gitu doang, mau kujual lagi aja :p', 'hmmmmm... kasi in gw aja mau kok... gak marah juga..... ~ ~ \\(!!-)/', 'unnie follback yah^^ thanks']"
135,meifrantyy," tepat satu bulan sejak hari itu, 
bersama manusia-manusia (yang sebenarnya tidak) bermoral.

all credits to kamera bagus bangden, & ily barisan eliteQ ",[],675,"['gemayyy kali kauuu meiii', 'sombong', 'kangen aku ya', 'wihh kurusan...', 'HAHAHA BANGDEN GA TUH', 'aduh komuk', 'elite still elite ', 'Lah kamu yg mana beb?', 'Duhh gemesin banget deh', 'Suka banget sama tone nya', 'Kereen nii seru abis']"
136,meifrantyy,"When I think of things that are good I think of your heart. When I think of things that are the best I simply think of you because youre the best sister I could ever have. 
I wouldnt be who I am today without you sis. Youre a light in the darkness and a star in every sky. I just hope that one day I can fill your shoes. 
As we have grown up weve fought and competed with each other, but now our bond is one of sharing, loving, and caring. Im so glad we finally have each other to lean on forever. 
When God gave me you, He truly gave me the best! Happy birthday to my new old best friend, to my love & hate relationship, to the best sister and human ever.
Its not every day that I get a chance to express to you how awesome you are to me. No matter what, though, know that I love you to the ends of the earth.",[],556,"['CIEEEEH', 'So sweet', 'Huhuhu', 'Foto pertama kayak bukan gua', 'Happy birthday yaaaa', 'Hppy birthdayyyy synnnggg ', 'Hbd cantekkkk', 'Hpy bday sayang kuu', 'Happy birthday yaa', 'Ketjeh abiss fotonya  btw cantik2 yah', 'Wahh, hbd ya kakakk', 'Sweet bgt ', 'happy bday', 'Kaca dikit cekrekkkk', 'Lucu banget beebb', 'Haii ka, folback ya', 'Haloo follback yahh, sama sama chb']"
137,meifrantyy,maaf ya aku self love terus,[],635,"['Syantikk', 'Cantikkkkk..', '', 'Canss amat :((', 'Yampun cantik bgt si kak', 'Gpp beb. Cantik bebas', 'Aduh ga kuat aku ', 'Cantik terus ', 'Ahhh cantik banget  suka liat nya', 'Ahh cantik banget  suka', 'maaf kenapa kamu cantik terus ehehehe', 'cantiknya akuuu ', 'Gemez bgt deeh km', 'Cantik amat sayang ku', 'Follback ya kak', 'Cantik banget sihh yaampun']"
138,meifrantyy,"foto lama elah, sekarang bocahnya sombonk eWH",[],424,"['ada akuuuu', 'apaan lu yg sombonk y', 'BTW RUTH G NGAKAK MUKANYA WKWKWK', 'mei tangannya kaya patah._.', 'alay bet ni editan', 'Gaperna senyum nih', 'Lope u', '']"
139,meifrantyy,"jauhi plastik, dekati aku ",[],556,"['mantap captionnya haha', '', '', 'read dm pls thank you']"
140,meifrantyy,,[],554,[]
141,meifrantyy,heluu im back,[],780,"['cantiiiwk', 'YAAMPOONN CAKEP AMAATT', 'Brows on fleek', 'UWAWWW', 'OMHG? Is that you? So gorgeous ', 'iya ka', 'huuu', 'Jenirubijen?', 'jadi cantik bangettttt woi', 'Siapaa ini?', 'Heleh', 'e ini sapeni', 'Cantik amatttt', 'Shoo pritiii', '', '', '', '']"
142,miaadnaa_,"acting like youre somebody else, its gets me frustrated",[],31,[]
143,miaadnaa_,akhirnya aku ketemu kamu lagi!! sayangnyaa aku huhu @gooreumseng sayang banget pokoknya  semoga tahun depan kita ketemu lagi! #skfindonesia #SKFwithHaneul #HASUNGWOON # #SKFindonesia2019,"['skfindonesia', 'skfwithhaneul', 'hasungwoon', '하성운', 'skfindonesia2019']",76,"['Konser?', 'sungwoonnnn']"
144,miaadnaa_,the most beautiful fandom ever  #HASUNGWOON #skfindonesia #skfwithhaneul #skfwithhasungwoon #,"['hasungwoon', 'skfindonesia', 'skfwithhaneul', 'skfwithhasungwoon', '하성운']",80,[]
145,miaadnaa_,"ngeliat mereka keringetan gitu jd pengen ngelapin keringetnya duhh gakuadd @nuest_official 
baekho please kamu cakep banget semuanya cakep pokoknya bening bening banget  semoga bisa ketemu lagi yahh #skfindonesia #SKFwithnuest #skfindonesia2019 #nuest","['skfindonesia', 'skfwithnuest', 'skfindonesia2019', 'nuest']",80,[]
146,miaadnaa_,,[],47,[]
147,miaadnaa_,"echan sama kakdoy jangan bolehin pulang weh, culik ajaaa 
yaallah gemes bgt sumpah  fasih bgt bahasa indo nya ",[],74,"['@andmeshkamaleng_', '@andmeshkamaleng_']"
148,miaadnaa_,"masyaallah dek :)) males edit filter :
#NCTDREAM #NCT_JISUNG","['nctdream', 'nct_jisung']",40,[]
149,miaadnaa_,wonwoo,[],50,[]
150,miaadnaa_,...   ,[],59,[]
151,miaadnaa_,pinterest,[],39,[]
152,miaadnaa_,s for sunshine ,[],78,['Uuu long time no see bey']
153,miaadnaa_,thankyouuu see u next time @nct_dream  #NCTDREAM,['nctdream'],60,[]
154,miaadnaa_,selamat malam gaiseu~,[],37,[]
155,miaadnaa_,#happyjkday #JKdayAtHome # #,"['happyjkday', 'jkdayathome', '방탄소년단', '정국']",44,[]
156,miaadnaa_,"today is jeon jungkook's birthday !! cute boy who has a smile like a rabbit,jungkook-ah i love you, thank you for growing up well, happy always every day because of your happiness my happiness too and happy twenty three years!
   #happyjungkookday #GoldenJungkookDay
#AlwaysWithYouJungkook #AlwaysBeHappyJk
#BrightestStarJK #1stSeptemberMiracle #","['happyjungkookday', 'goldenjungkookday', 'alwayswithyoujungkook', 'alwaysbehappyjk', 'brighteststarjk', '1stseptembermiracle', '정무행알']",45,[]
157,miaadnaa_,color on me ,[],36,[]
158,miaadnaa_,"happy birthday uri putripadi 
@agneshff",[],81,[]
159,miaadnaa_,,[],31,[]
160,miaadnaa_,"thank you for being my inspiration
@asabelliaa 
#howcomeroadshow #howseries","['howcomeroadshow', 'howseries']",88,[]
161,miaadnaa_,"bukan soulmate tapi fangirlmate wkwk 
saudara sekaligus fangirlmateku  @susannnnv 
#bts # #jungkook #taehyung","['bts', '방탄소년단', 'jungkook', 'taehyung']",61,['Oh saranghaeyo']
162,miaadnaa_,"jangan di swipe nantinya pengen ngehujat haha 
@susannnnv @bts.bighitofficial",[],78,"['omg so cute', 'Gemesssssssssh']"
163,miaadnaa_," ~
#bringthesoul_themovie #bringthesoul #bts #","['bringthesoul_themovie', 'bringthesoul', 'bts', '방탄소년단']",44,['Penataannya ucull']
164,miaadnaa_,"I love you, more than yesterday, but less than tomorrow <3 @bts.bighitofficial 
#bts # #bringthesoul_themovie #bringthesoul","['bts', '방탄소년단', 'bringthesoul_themovie', 'bringthesoul']",82,['I love you tigarebuuu']
165,miaadnaa_,,[],35,[]
166,miaadnaa_,hello ,[],84,"['', 'Dasar gila @tamariskasiagian', 'aeng komen banyak banget sih hah eror nih eror ']"
167,miaadnaa_,,[],53,[]
168,miaadnaa_,do you still think about me?,[],96,"['PLIS YAK. HONGDAE NGGAK ADA RUMPUT RUMPUTAN WOEEE. BIKIN EMOSI AJA MBAKNYA.', 'GAK BISA GITU DONG. ITU SAMA AJA MENGHINA TEMPAT LAHIR SAYA HEIII!!', 'Tombak tombak tombak tombak']"
169,miaadnaa_,,[],37,[]
170,miaadnaa_,"selamat menunaikan ibadah puasa  @officialindustri.17h

#teknikindustriindo 
#mahasiswateknik 
#anakteknik","['teknikindustriindo', 'mahasiswateknik', 'anakteknik']",92,"['Kamsahamnida eonni for like ', 'Sarangheo', 'Nice...']"
171,miaadnaa_,#feed #lfl,"['feed', 'lfl']",43,['Lfl']
172,miaadnaa_,"Bukber jilid 2  #teknikindustri 
#anakteknik 
#teknikindustriindo","['teknikindustri', 'anakteknik', 'teknikindustriindo']",97,['Tu ada yg cakep']
173,miaadnaa_,,[],34,[]
174,miaadnaa_,ily 3k ,[],105,"['Duhhh nak teknikkkkkkkkkkk', 'Love you baby', 'Love 3000']"
175,miaadnaa_,,[],24,[]
176,miaadnaa_,,[],39,[]
177,miaadnaa_,#feed,['feed'],31,[]
178,miaadnaa_,my sunshine,[],34,[]
179,miaadnaa_,#feedfeed,['feedfeed'],30,[]
180,miaadnaa_,"happy graduation mybaby 
i love you 3000 ",[],78,"['Love 3000', 'I love you 3.000 ']"
181,miaadnaa_,#feed,['feed'],30,[]
182,miaadnaa_,Deep,[],36,[]
183,miaadnaa_,"#feed
#fff #lfl","['feed', 'fff', 'lfl']",38,"['Lfl u1', 'Folback', 'Fff lfl']"
184,miaadnaa_,BAEby,[],30,[]
185,miaadnaa_,daehwi @tamariskasiagian,[],31,[]
186,miaadnaa_,#feed #fff #lfl,"['feed', 'fff', 'lfl']",65,"['Fff', 'like back + follow auto follback']"
187,miaadnaa_,kiyowo :((,[],31,[]
188,miaadnaa_,"daehwi
#leedaehwi #wannaone #wannable #","['leedaehwi', 'wannaone', 'wannable', '워너원']",25,"['Semoga rejeki lancar kak, sehat selalu']"
189,miaadnaa_,#feed #lll #lfl #fff,"['feed', 'lll', 'lfl', 'fff']",55,"['Lfl fff no php!!!', 'Lb', 'Lb', 'Lb', 'Lb 1 new post no php!']"
190,miaadnaa_,,[],27,[]
191,miaadnaa_,,[],28,[]
192,miaadnaa_,#feed,['feed'],25,[]
193,miaadnaa_,"Daehwi

#leedaehwi #","['leedaehwi', '이대휘']",37,['Yaallahh adek']
194,miaadnaa_,#laiguanlin #feed #lfl #fff,"['laiguanlin', 'feed', 'lfl', 'fff']",46,"['Lb', 'Lfl + follback or unfollow', 'Lb3 pict', 'Lopyu', '']"
195,miaadnaa_,#feed #lfl #lfl #fff,"['feed', 'lfl', 'lfl', 'fff']",41,"['Fff u1 lasg back no php', 'Lfl', 'Lfl new post langsung back', 'Follow langsung sy fllbck', 'Fff']"
196,miaadnaa_,"Lin
#laiguanlin #fff #lfl","['laiguanlin', 'fff', 'lfl']",26,[]
197,miaadnaa_,"
#laiguanlin #feed #lfl #fff","['laiguanlin', 'feed', 'lfl', 'fff']",38,['Lb ya']
198,miaadnaa_,#feed,['feed'],27,[]
199,miaadnaa_,"
#laiguanlin #fff #lfl #","['laiguanlin', 'fff', 'lfl', '워너원']",27,[]
200,miaadnaa_,"
#laikuanlin #laiguanlin 
# #","['laikuanlin', 'laiguanlin', '라이관린', '워너원']",25,[]
201,miaadnaa_,#feed #lfl #fff,"['feed', 'lfl', 'fff']",31,['Lfl']
202,miaadnaa_,"My Gulliver  
Wannaone Maknae @official_lai_kuanlin",[],30,['Lfl?']
203,sandsarah2000,"KHS With OSW At 55th Baeksang Arts Awards
KHS With KSH At 2015 White Sang Awards.
# #kimhyanggi #KimHyangGi #OngSeongWu #ongseongwoo #ongseongwuandkimhyanggi #ongseongwu # #wannaone #ongnie #fantagio #namooactors #namoo #subin #junwoo #AtEighteen #ateighteen #momentof18 #momentofeighteen #momentateighteen #sweetrevenge #chaeunwoo #welo #onge #milkycouple #kangdaniel #parkjihoon # # #WANNAONE #innocentwitness #alongwiththegods #joojihoon","['열여덟의순간', 'kimhyanggi', 'kimhyanggi', 'ongseongwu', 'ongseongwoo', 'ongseongwuandkimhyanggi', 'ongseongwu', '김향기', 'wannaone', 'ongnie', 'fantagio', 'namooactors', 'namoo', 'subin', 'junwoo', 'ateighteen', 'ateighteen', 'momentof18', 'momentofeighteen', 'momentateighteen', 'sweetrevenge', 'chaeunwoo', 'welo', 'onge', 'milkycouple', 'kangdaniel', 'parkjihoon', '김냄새', '김스멜', 'wannaone', 'innocentwitness', 'alongwiththegods', 'joojihoon']",92,"['Wrong account saraaah', 'Omo ', 'the first pics is not edit right', 'Love it ']"
204,sandsarah2000,"So Many Similarities.
# #kimhyanggi #KimHyangGi #OngSeongWu #ongseongwoo #ongseongwuandkimhyanggi #ongseongwu # #wannaone #ongnie #fantagio #namooactors #namoo #subin #junwoo #AtEighteen #ateighteen #momentof18 #momentofeighteen #momentateighteen #sweetrevenge #chaeunwoo #welo #onge #milkycouple #kangdaniel #parkjihoon # # #WANNAONE #innocentwitness #alongwiththegods #joojihoon","['열여덟의순간', 'kimhyanggi', 'kimhyanggi', 'ongseongwu', 'ongseongwoo', 'ongseongwuandkimhyanggi', 'ongseongwu', '김향기', 'wannaone', 'ongnie', 'fantagio', 'namooactors', 'namoo', 'subin', 'junwoo', 'ateighteen', 'ateighteen', 'momentof18', 'momentofeighteen', 'momentateighteen', 'sweetrevenge', 'chaeunwoo', 'welo', 'onge', 'milkycouple', 'kangdaniel', 'parkjihoon', '김냄새', '김스멜', 'wannaone', 'innocentwitness', 'alongwiththegods', 'joojihoon']",72,"[' So cute', 'Auwwww', 'Agree w U ', 'The background color too ..', 'Totally sweet']"
205,sandsarah2000,# #kimhyanggi #KimHyangGi #OngSeongWu #ongseongwoo #ongseongwuandkimhyanggi #ongseongwu # #wannaone #ongnie #fantagio #namooactors #namoo #subin #junwoo #AtEighteen #ateighteen #momentof18 #momentofeighteen #momentateighteen #sweetrevenge #chaeunwoo #welo #onge #milkycouple #kangdaniel #parkjihoon # # #WANNAONE #innocentwitness #alongwiththegods #joojihoon,"['열여덟의순간', 'kimhyanggi', 'kimhyanggi', 'ongseongwu', 'ongseongwoo', 'ongseongwuandkimhyanggi', 'ongseongwu', '김향기', 'wannaone', 'ongnie', 'fantagio', 'namooactors', 'namoo', 'subin', 'junwoo', 'ateighteen', 'ateighteen', 'momentof18', 'momentofeighteen', 'momentateighteen', 'sweetrevenge', 'chaeunwoo', 'welo', 'onge', 'milkycouple', 'kangdaniel', 'parkjihoon', '김냄새', '김스멜', 'wannaone', 'innocentwitness', 'alongwiththegods', 'joojihoon']",63,['she is beautiful in white']
206,sandsarah2000,#repost #reminder https://youtu.be/40GHJ-MAan8 # #kimhyanggi #KimHyangGi #OngSeongWu #ongseongwoo #ongseongwuandkimhyanggi #ongseongwu # #wannaone #ongnie #fantagio #namooactors #namoo #subin #junwoo #AtEighteen #ateighteen #momentof18 #momentofeighteen #momentateighteen #sweetrevenge #chaeunwoo #welo #onge #milkycouple #kangdaniel #parkjihoon # # #WANNAONE #innocentwitness #alongwiththegods,"['repost', 'reminder', '열여덟의순간', 'kimhyanggi', 'kimhyanggi', 'ongseongwu', 'ongseongwoo', 'ongseongwuandkimhyanggi', 'ongseongwu', '김향기', 'wannaone', 'ongnie', 'fantagio', 'namooactors', 'namoo', 'subin', 'junwoo', 'ateighteen', 'ateighteen', 'momentof18', 'momentofeighteen', 'momentateighteen', 'sweetrevenge', 'chaeunwoo', 'welo', 'onge', 'milkycouple', 'kangdaniel', 'parkjihoon', '김냄새', '김스멜', 'wannaone', 'innocentwitness', 'alongwiththegods']",116,"['Link Are In Bio', 'Thanks for the Shereing link ']"
